Symbol,Increased_25_pct,Start_Date,End_Date,Percentage_Change,In_2020
TECHM,Yes,09/08/17,05/02/18,59.72%,No
TECHM,Yes,10/08/17,06/02/18,50.17%,No
TECHM,Yes,11/08/17,07/02/18,49.73%,No
TECHM,Yes,14/08/17,12/02/18,46.78%,No
TECHM,Yes,16/08/17,12/02/18,40.58%,No
TECHM,Yes,17/08/17,14/02/18,44.09%,No
TECHM,Yes,18/08/17,14/02/18,42.59%,No
TECHM,Yes,21/08/17,19/02/18,32.79%,No
TECHM,Yes,22/08/17,19/02/18,30.29%,No
TECHM,Yes,23/08/17,19/02/18,33.07%,No
TECHM,Yes,24/08/17,20/02/18,34.25%,No
TECHM,Yes,28/08/17,26/02/18,43.18%,No
TECHM,Yes,29/08/17,26/02/18,41.85%,No
TECHM,Yes,30/08/17,26/02/18,43.85%,No
TECHM,Yes,31/08/17,27/02/18,42.60%,No
TECHM,Yes,01/09/17,28/02/18,44.70%,No
TECHM,Yes,04/09/17,05/03/18,51.61%,No
TECHM,Yes,05/09/17,05/03/18,47.45%,No
TECHM,Yes,06/09/17,05/03/18,48.58%,No
TECHM,Yes,07/09/17,06/03/18,44.88%,No
TECHM,Yes,08/09/17,07/03/18,41.38%,No
TECHM,Yes,11/09/17,12/03/18,40.33%,No
TECHM,Yes,12/09/17,12/03/18,40.36%,No
TECHM,Yes,13/09/17,12/03/18,40.55%,No
TECHM,Yes,14/09/17,13/03/18,40.27%,No
TECHM,Yes,15/09/17,14/03/18,43.84%,No
TECHM,Yes,18/09/17,19/03/18,37.03%,No
TECHM,Yes,19/09/17,19/03/18,36.21%,No
TECHM,Yes,20/09/17,19/03/18,35.87%,No
TECHM,Yes,21/09/17,20/03/18,37.62%,No
TECHM,Yes,22/09/17,21/03/18,36.53%,No
TECHM,Yes,25/09/17,26/03/18,37.27%,No
TECHM,Yes,26/09/17,26/03/18,38.68%,No
TECHM,Yes,27/09/17,26/03/18,37.88%,No
TECHM,Yes,28/09/17,27/03/18,36.79%,No
TECHM,Yes,29/09/17,28/03/18,39.50%,No
TECHM,Yes,03/10/17,02/04/18,38.20%,No
TECHM,Yes,04/10/17,02/04/18,37.68%,No
TECHM,Yes,05/10/17,03/04/18,36.59%,No
TECHM,Yes,06/10/17,04/04/18,32.71%,No
TECHM,Yes,09/10/17,09/04/18,32.71%,No
TECHM,Yes,10/10/17,09/04/18,31.86%,No
TECHM,Yes,11/10/17,09/04/18,31.59%,No
TECHM,Yes,12/10/17,10/04/18,32.11%,No
TECHM,Yes,13/10/17,11/04/18,33.03%,No
TECHM,Yes,16/10/17,16/04/18,41.14%,No
TECHM,Yes,17/10/17,16/04/18,41.37%,No
TECHM,Yes,18/10/17,16/04/18,45.86%,No
TECHM,Yes,19/10/17,17/04/18,45.81%,No
TECHM,Yes,23/10/17,23/04/18,51.59%,No
TECHM,Yes,24/10/17,23/04/18,54.35%,No
TECHM,Yes,25/10/17,23/04/18,49.97%,No
TECHM,Yes,26/10/17,24/04/18,43.05%,No
TECHM,Yes,27/10/17,25/04/18,44.08%,No
TECHM,Yes,30/10/17,30/04/18,38.11%,No
TECHM,Yes,31/10/17,30/04/18,39.11%,No
TECHM,Yes,01/11/17,30/04/18,37.28%,No
TECHM,Yes,02/11/17,02/05/18,41.59%,No
TECHM,Yes,03/11/17,02/05/18,42.96%,No
TECHM,Yes,06/11/17,07/05/18,42.77%,No
TECHM,Yes,07/11/17,07/05/18,39.72%,No
TECHM,Yes,08/11/17,07/05/18,34.19%,No
TECHM,Yes,09/11/17,08/05/18,33.27%,No
TECHM,Yes,10/11/17,09/05/18,33.22%,No
TECHM,Yes,13/11/17,14/05/18,36.15%,No
TECHM,Yes,14/11/17,14/05/18,36.76%,No
TECHM,Yes,15/11/17,14/05/18,34.38%,No
TECHM,Yes,16/11/17,15/05/18,34.16%,No
TECHM,Yes,17/11/17,16/05/18,38.83%,No
TECHM,Yes,20/11/17,21/05/18,43.74%,No
TECHM,Yes,21/11/17,21/05/18,38.78%,No
TECHM,Yes,22/11/17,21/05/18,42.01%,No
TECHM,Yes,23/11/17,22/05/18,40.20%,No
TECHM,Yes,24/11/17,23/05/18,41.16%,No
TECHM,Yes,27/11/17,28/05/18,35.39%,No
TECHM,Yes,28/11/17,28/05/18,35.13%,No
TECHM,Yes,29/11/17,28/05/18,35.99%,No
TECHM,Yes,30/11/17,29/05/18,38.55%,No
TECHM,Yes,01/12/17,30/05/18,45.33%,No
TECHM,Yes,04/12/17,04/06/18,47.69%,No
TECHM,Yes,05/12/17,04/06/18,50.04%,No
TECHM,Yes,06/12/17,04/06/18,47.87%,No
TECHM,Yes,07/12/17,05/06/18,41.01%,No
TECHM,Yes,08/12/17,06/06/18,39.44%,No
TECHM,Yes,11/12/17,11/06/18,42.65%,No
TECHM,Yes,12/12/17,11/06/18,42.50%,No
TECHM,Yes,13/12/17,11/06/18,41.82%,No
TECHM,Yes,14/12/17,12/06/18,37.89%,No
TECHM,Yes,15/12/17,13/06/18,42.55%,No
TECHM,Yes,18/12/17,18/06/18,43.84%,No
TECHM,Yes,19/12/17,18/06/18,43.44%,No
TECHM,Yes,20/12/17,18/06/18,44.14%,No
TECHM,Yes,21/12/17,19/06/18,41.80%,No
TECHM,Yes,22/12/17,20/06/18,39.94%,No
TECHM,Yes,26/12/17,25/06/18,41.09%,No
TECHM,Yes,27/12/17,25/06/18,38.40%,No
TECHM,Yes,28/12/17,26/06/18,38.39%,No
TECHM,Yes,29/12/17,27/06/18,41.70%,No
TECHM,Yes,01/01/18,02/07/18,30.63%,No
TECHM,Yes,02/01/18,02/07/18,27.87%,No
TECHM,Yes,03/01/18,02/07/18,26.52%,No
TECHM,Yes,04/01/18,03/07/18,26.47%,No
TECHM,Yes,07/03/18,03/09/18,25.20%,No
TECHM,Yes,08/03/18,04/09/18,28.66%,No
TECHM,Yes,09/03/18,05/09/18,26.54%,No
TECHM,Yes,12/03/18,10/09/18,26.48%,No
TECHM,Yes,13/03/18,10/09/18,26.56%,No
TECHM,Yes,19/03/18,17/09/18,28.70%,No
TECHM,Yes,21/03/18,17/09/18,25.42%,No
TECHM,Yes,23/03/18,19/09/18,26.32%,No
TECHM,Yes,03/04/18,01/10/18,26.11%,No
TECHM,Yes,04/04/18,01/10/18,28.12%,No
TECHM,Yes,10/08/18,06/02/19,25.61%,No
TECHM,Yes,26/10/18,24/04/19,25.33%,No
TECHM,Yes,29/10/18,30/04/19,25.87%,No
TECHM,Yes,01/08/19,28/01/20,26.95%,Yes
TECHM,Yes,02/08/19,29/01/20,26.41%,Yes
TECHM,Yes,13/08/19,10/02/20,27.30%,Yes
TECHM,Yes,16/03/20,14/09/20,32.12%,Yes
TECHM,Yes,17/03/20,14/09/20,33.88%,Yes
TECHM,Yes,18/03/20,14/09/20,37.53%,Yes
TECHM,Yes,19/03/20,15/09/20,50.49%,Yes
TECHM,Yes,20/03/20,16/09/20,38.54%,Yes
TECHM,Yes,23/03/20,21/09/20,62.90%,Yes
TECHM,Yes,24/03/20,21/09/20,57.63%,Yes
TECHM,Yes,25/03/20,21/09/20,50.69%,Yes
TECHM,Yes,26/03/20,22/09/20,56.63%,Yes
TECHM,Yes,27/03/20,23/09/20,58.60%,Yes
TECHM,Yes,30/03/20,28/09/20,49.16%,Yes
TECHM,Yes,31/03/20,28/09/20,38.95%,Yes
TECHM,Yes,01/04/20,28/09/20,53.71%,Yes
TECHM,Yes,03/04/20,30/09/20,53.24%,Yes
TECHM,Yes,07/04/20,05/10/20,54.24%,Yes
TECHM,Yes,08/04/20,05/10/20,51.75%,Yes
TECHM,Yes,09/04/20,06/10/20,56.68%,Yes
TECHM,Yes,13/04/20,12/10/20,63.97%,Yes
TECHM,Yes,15/04/20,12/10/20,60.38%,Yes
TECHM,Yes,16/04/20,13/10/20,69.09%,Yes
TECHM,Yes,17/04/20,14/10/20,67.85%,Yes
TECHM,Yes,20/04/20,19/10/20,58.31%,Yes
TECHM,Yes,21/04/20,19/10/20,61.98%,Yes
TECHM,Yes,22/04/20,19/10/20,60.31%,Yes
TECHM,Yes,23/04/20,20/10/20,63.60%,Yes
TECHM,Yes,24/04/20,21/10/20,69.39%,Yes
TECHM,Yes,27/04/20,26/10/20,61.41%,Yes
TECHM,Yes,28/04/20,26/10/20,58.71%,Yes
TECHM,Yes,29/04/20,26/10/20,56.22%,Yes
TECHM,Yes,30/04/20,27/10/20,52.94%,Yes
TECHM,Yes,04/05/20,02/11/20,69.79%,Yes
TECHM,Yes,05/05/20,02/11/20,70.64%,Yes
TECHM,Yes,06/05/20,02/11/20,68.32%,Yes
TECHM,Yes,07/05/20,03/11/20,63.89%,Yes
TECHM,Yes,08/05/20,04/11/20,61.49%,Yes
TECHM,Yes,11/05/20,09/11/20,72.38%,Yes
TECHM,Yes,12/05/20,09/11/20,71.39%,Yes
TECHM,Yes,13/05/20,09/11/20,67.78%,Yes
TECHM,Yes,14/05/20,10/11/20,66.78%,Yes
TECHM,Yes,15/05/20,11/11/20,71.78%,Yes
TECHM,Yes,18/05/20,14/11/20,74.55%,Yes
TECHM,Yes,19/05/20,17/11/20,72.68%,Yes
TECHM,Yes,20/05/20,17/11/20,70.49%,Yes
TECHM,Yes,21/05/20,17/11/20,70.21%,Yes
TECHM,Yes,22/05/20,18/11/20,65.31%,Yes
TECHM,Yes,26/05/20,23/11/20,74.20%,Yes
TECHM,Yes,27/05/20,23/11/20,73.10%,Yes
TECHM,Yes,28/05/20,24/11/20,73.51%,Yes
TECHM,Yes,29/05/20,25/11/20,70.23%,Yes
TECHM,Yes,01/06/20,01/12/20,74.80%,Yes
TECHM,Yes,02/06/20,01/12/20,73.54%,Yes
TECHM,Yes,03/06/20,01/12/20,71.74%,Yes
TECHM,Yes,04/06/20,01/12/20,63.23%,Yes
TECHM,Yes,05/06/20,02/12/20,64.11%,Yes
TECHM,Yes,08/06/20,07/12/20,67.61%,Yes
TECHM,Yes,09/06/20,07/12/20,68.69%,Yes
TECHM,Yes,10/06/20,07/12/20,67.47%,Yes
TECHM,Yes,11/06/20,08/12/20,70.73%,Yes
TECHM,Yes,12/06/20,09/12/20,75.48%,Yes
TECHM,Yes,15/06/20,14/12/20,73.53%,Yes
TECHM,Yes,16/06/20,14/12/20,78.57%,Yes
TECHM,Yes,17/06/20,14/12/20,77.82%,Yes
TECHM,Yes,18/06/20,15/12/20,81.16%,Yes
TECHM,Yes,19/06/20,16/12/20,79.10%,Yes
TECHM,Yes,22/06/20,21/12/20,73.14%,Yes
TECHM,Yes,23/06/20,21/12/20,69.95%,Yes
TECHM,Yes,24/06/20,21/12/20,69.30%,Yes
TECHM,Yes,25/06/20,22/12/20,78.52%,Yes
TECHM,Yes,26/06/20,23/12/20,77.04%,Yes
TECHM,Yes,29/06/20,28/12/20,83.14%,Yes
TECHM,Yes,30/06/20,28/12/20,82.52%,Yes
TECHM,Yes,01/07/20,28/12/20,81.69%,Yes
TECHM,Yes,02/07/20,29/12/20,80.31%,Yes
TECHM,Yes,03/07/20,30/12/20,81.54%,Yes
TECHM,Yes,06/07/20,04/01/21,80.42%,Yes
TECHM,Yes,07/07/20,04/01/21,78.80%,Yes
TECHM,Yes,08/07/20,04/01/21,79.84%,Yes
TECHM,Yes,09/07/20,05/01/21,82.10%,Yes
TECHM,Yes,10/07/20,06/01/21,83.52%,Yes
TECHM,Yes,13/07/20,11/01/21,88.06%,Yes
TECHM,Yes,14/07/20,11/01/21,88.61%,Yes
TECHM,Yes,15/07/20,11/01/21,83.40%,Yes
TECHM,Yes,16/07/20,12/01/21,85.93%,Yes
TECHM,Yes,17/07/20,13/01/21,86.79%,Yes
TECHM,Yes,20/07/20,18/01/21,67.84%,Yes
TECHM,Yes,21/07/20,18/01/21,68.42%,Yes
TECHM,Yes,22/07/20,18/01/21,69.17%,Yes
TECHM,Yes,23/07/20,19/01/21,63.01%,Yes
TECHM,Yes,24/07/20,20/01/21,62.27%,Yes
TECHM,Yes,27/07/20,25/01/21,51.94%,Yes
TECHM,Yes,28/07/20,25/01/21,47.54%,Yes
TECHM,Yes,29/07/20,25/01/21,49.28%,Yes
TECHM,Yes,30/07/20,27/01/21,53.50%,Yes
TECHM,Yes,31/07/20,27/01/21,51.94%,Yes
TECHM,Yes,03/08/20,01/02/21,45.23%,Yes
TECHM,Yes,04/08/20,01/02/21,49.89%,Yes
TECHM,Yes,05/08/20,01/02/21,50.83%,Yes
TECHM,Yes,06/08/20,02/02/21,50.57%,Yes
TECHM,Yes,07/08/20,03/02/21,53.89%,Yes
TECHM,Yes,10/08/20,08/02/21,49.68%,Yes
TECHM,Yes,11/08/20,08/02/21,51.25%,Yes
TECHM,Yes,12/08/20,08/02/21,47.48%,Yes
TECHM,Yes,13/08/20,09/02/21,45.31%,Yes
TECHM,Yes,14/08/20,10/02/21,45.52%,Yes
TECHM,Yes,17/08/20,15/02/21,41.06%,Yes
TECHM,Yes,18/08/20,15/02/21,42.65%,Yes
TECHM,Yes,19/08/20,15/02/21,39.97%,Yes
TECHM,Yes,20/08/20,16/02/21,41.11%,Yes
TECHM,Yes,21/08/20,17/02/21,39.02%,Yes
TECHM,Yes,24/08/20,22/02/21,36.68%,Yes
TECHM,Yes,25/08/20,22/02/21,33.70%,Yes
TECHM,Yes,26/08/20,22/02/21,34.75%,Yes
TECHM,Yes,27/08/20,23/02/21,33.55%,Yes
TECHM,Yes,28/08/20,24/02/21,32.55%,Yes
TECHM,Yes,31/08/20,01/03/21,31.21%,Yes
TECHM,Yes,01/09/20,01/03/21,33.58%,Yes
TECHM,Yes,02/09/20,01/03/21,32.24%,Yes
TECHM,Yes,03/09/20,02/03/21,32.26%,Yes
TECHM,Yes,04/09/20,03/03/21,35.50%,Yes
TECHM,Yes,07/09/20,08/03/21,34.66%,Yes
TECHM,Yes,08/09/20,08/03/21,33.74%,Yes
TECHM,Yes,09/09/20,08/03/21,33.54%,Yes
TECHM,Yes,10/09/20,09/03/21,36.86%,Yes
TECHM,Yes,11/09/20,10/03/21,36.94%,Yes
TECHM,Yes,14/09/20,15/03/21,34.86%,Yes
TECHM,Yes,15/09/20,15/03/21,34.79%,Yes
TECHM,Yes,16/09/20,15/03/21,34.65%,Yes
TECHM,Yes,17/09/20,16/03/21,35.50%,Yes
TECHM,Yes,18/09/20,17/03/21,31.68%,Yes
TECHM,Yes,21/09/20,22/03/21,33.73%,Yes
TECHM,Yes,22/09/20,22/03/21,31.53%,Yes
TECHM,Yes,23/09/20,22/03/21,32.76%,Yes
TECHM,Yes,24/09/20,23/03/21,40.07%,Yes
TECHM,Yes,25/09/20,24/03/21,33.44%,Yes
TECHM,Yes,28/09/20,30/03/21,35.53%,Yes
TECHM,Yes,29/09/20,30/03/21,37.51%,Yes
TECHM,Yes,30/09/20,30/03/21,33.41%,Yes
TECHM,Yes,01/10/20,30/03/21,28.43%,Yes
TECHM,Yes,12/10/20,12/04/21,26.05%,Yes
TECHM,Yes,14/10/20,12/04/21,27.25%,Yes
TECHM,Yes,15/10/20,13/04/21,28.10%,Yes
TECHM,Yes,16/10/20,15/04/21,25.39%,Yes
TECHM,Yes,19/10/20,19/04/21,26.05%,Yes
TECHM,Yes,01/02/21,02/08/21,32.01%,No
TECHM,Yes,02/02/21,02/08/21,29.88%,No
TECHM,Yes,03/02/21,02/08/21,26.67%,No
TECHM,Yes,04/02/21,03/08/21,29.92%,No
TECHM,Yes,05/02/21,04/08/21,30.20%,No
TECHM,Yes,08/02/21,09/08/21,34.55%,No
TECHM,Yes,09/02/21,09/08/21,35.57%,No
TECHM,Yes,10/02/21,09/08/21,35.60%,No
TECHM,Yes,11/02/21,10/08/21,37.84%,No
TECHM,Yes,12/02/21,11/08/21,37.12%,No
TECHM,Yes,15/02/21,16/08/21,43.44%,No
TECHM,Yes,16/02/21,16/08/21,42.33%,No
TECHM,Yes,17/02/21,16/08/21,43.25%,No
TECHM,Yes,18/02/21,17/08/21,43.64%,No
TECHM,Yes,19/02/21,18/08/21,45.92%,No
TECHM,Yes,22/02/21,23/08/21,52.94%,No
TECHM,Yes,23/02/21,23/08/21,53.74%,No
TECHM,Yes,24/02/21,23/08/21,51.45%,No
TECHM,Yes,25/02/21,24/08/21,56.88%,No
TECHM,Yes,26/02/21,25/08/21,63.50%,No
TECHM,Yes,01/03/21,30/08/21,55.69%,No
TECHM,Yes,02/03/21,30/08/21,50.68%,No
TECHM,Yes,03/03/21,30/08/21,49.31%,No
TECHM,Yes,04/03/21,31/08/21,53.55%,No
TECHM,Yes,05/03/21,01/09/21,53.68%,No
TECHM,Yes,08/03/21,06/09/21,54.91%,No
TECHM,Yes,09/03/21,06/09/21,51.83%,No
TECHM,Yes,10/03/21,06/09/21,48.73%,No
TECHM,Yes,12/03/21,08/09/21,46.14%,No
TECHM,Yes,15/03/21,13/09/21,42.97%,No
TECHM,Yes,16/03/21,13/09/21,42.99%,No
TECHM,Yes,17/03/21,13/09/21,43.90%,No
TECHM,Yes,18/03/21,14/09/21,49.67%,No
TECHM,Yes,19/03/21,15/09/21,52.02%,No
TECHM,Yes,22/03/21,20/09/21,45.00%,No
TECHM,Yes,23/03/21,20/09/21,44.96%,No
TECHM,Yes,24/03/21,20/09/21,48.13%,No
TECHM,Yes,25/03/21,21/09/21,54.94%,No
TECHM,Yes,26/03/21,22/09/21,56.83%,No
TECHM,Yes,30/03/21,27/09/21,47.87%,No
TECHM,Yes,31/03/21,27/09/21,51.66%,No
TECHM,Yes,01/04/21,28/09/21,46.35%,No
TECHM,Yes,05/04/21,04/10/21,43.99%,No
TECHM,Yes,06/04/21,04/10/21,44.91%,No
TECHM,Yes,07/04/21,04/10/21,43.31%,No
TECHM,Yes,08/04/21,05/10/21,41.01%,No
TECHM,Yes,09/04/21,06/10/21,35.12%,No
TECHM,Yes,12/04/21,11/10/21,38.27%,No
TECHM,Yes,13/04/21,11/10/21,43.51%,No
TECHM,Yes,15/04/21,12/10/21,42.10%,No
TECHM,Yes,16/04/21,13/10/21,42.51%,No
TECHM,Yes,19/04/21,18/10/21,51.92%,No
TECHM,Yes,20/04/21,18/10/21,54.50%,No
TECHM,Yes,22/04/21,19/10/21,63.30%,No
TECHM,Yes,23/04/21,20/10/21,66.34%,No
TECHM,Yes,26/04/21,25/10/21,62.65%,No
TECHM,Yes,27/04/21,25/10/21,61.46%,No
TECHM,Yes,28/04/21,25/10/21,60.12%,No
TECHM,Yes,29/04/21,26/10/21,64.32%,No
TECHM,Yes,30/04/21,27/10/21,67.63%,No
TECHM,Yes,03/05/21,01/11/21,63.20%,No
TECHM,Yes,04/05/21,01/11/21,62.74%,No
TECHM,Yes,05/05/21,01/11/21,62.74%,No
TECHM,Yes,06/05/21,02/11/21,58.07%,No
TECHM,Yes,07/05/21,03/11/21,58.42%,No
TECHM,Yes,10/05/21,08/11/21,62.93%,No
TECHM,Yes,11/05/21,08/11/21,65.17%,No
TECHM,Yes,12/05/21,08/11/21,67.70%,No
TECHM,Yes,14/05/21,10/11/21,70.62%,No
TECHM,Yes,17/05/21,15/11/21,71.78%,No
TECHM,Yes,18/05/21,15/11/21,68.70%,No
TECHM,Yes,19/05/21,15/11/21,67.51%,No
TECHM,Yes,20/05/21,16/11/21,70.50%,No
TECHM,Yes,21/05/21,17/11/21,71.18%,No
TECHM,Yes,24/05/21,22/11/21,62.49%,No
TECHM,Yes,25/05/21,22/11/21,61.02%,No
TECHM,Yes,26/05/21,22/11/21,58.60%,No
TECHM,Yes,27/05/21,23/11/21,58.69%,No
TECHM,Yes,28/05/21,24/11/21,55.43%,No
TECHM,Yes,31/05/21,29/11/21,55.98%,No
TECHM,Yes,01/06/21,29/11/21,54.64%,No
TECHM,Yes,02/06/21,29/11/21,56.70%,No
TECHM,Yes,03/06/21,30/11/21,57.59%,No
TECHM,Yes,04/06/21,01/12/21,61.54%,No
TECHM,Yes,07/06/21,06/12/21,55.57%,No
TECHM,Yes,08/06/21,06/12/21,52.14%,No
TECHM,Yes,09/06/21,06/12/21,52.93%,No
TECHM,Yes,10/06/21,07/12/21,53.54%,No
TECHM,Yes,11/06/21,08/12/21,55.10%,No
TECHM,Yes,14/06/21,13/12/21,58.88%,No
TECHM,Yes,15/06/21,13/12/21,59.24%,No
TECHM,Yes,16/06/21,13/12/21,58.89%,No
TECHM,Yes,17/06/21,14/12/21,57.70%,No
TECHM,Yes,18/06/21,15/12/21,59.00%,No
TECHM,Yes,21/06/21,20/12/21,55.92%,No
TECHM,Yes,22/06/21,20/12/21,56.76%,No
TECHM,Yes,23/06/21,20/12/21,56.87%,No
TECHM,Yes,24/06/21,21/12/21,56.80%,No
TECHM,Yes,25/06/21,22/12/21,57.98%,No
TECHM,Yes,28/06/21,27/12/21,67.51%,No
TECHM,Yes,29/06/21,27/12/21,70.12%,No
TECHM,Yes,30/06/21,27/12/21,68.98%,No
TECHM,Yes,01/07/21,28/12/21,72.60%,No
TECHM,Yes,02/07/21,29/12/21,70.10%,No
TECHM,Yes,05/07/21,03/01/22,72.23%,No
TECHM,Yes,06/07/21,03/01/22,76.35%,No
TECHM,Yes,07/07/21,03/01/22,76.97%,No
TECHM,Yes,08/07/21,04/01/22,75.08%,No
TECHM,Yes,09/07/21,05/01/22,71.32%,No
TECHM,Yes,12/07/21,10/01/22,68.42%,No
TECHM,Yes,13/07/21,10/01/22,69.46%,No
TECHM,Yes,14/07/21,10/01/22,65.00%,No
TECHM,Yes,15/07/21,11/01/22,61.94%,No
TECHM,Yes,16/07/21,12/01/22,62.67%,No
TECHM,Yes,19/07/21,17/01/22,63.24%,No
TECHM,Yes,20/07/21,17/01/22,64.29%,No
TECHM,Yes,22/07/21,18/01/22,49.94%,No
TECHM,Yes,23/07/21,19/01/22,49.14%,No
TECHM,Yes,26/07/21,24/01/22,36.42%,No
TECHM,Yes,27/07/21,24/01/22,36.34%,No
TECHM,Yes,28/07/21,24/01/22,36.50%,No
TECHM,Yes,29/07/21,25/01/22,34.38%,No
TECHM,Yes,27/07/23,23/01/24,25.59%,No
TECHM,Yes,28/07/23,24/01/24,30.44%,No
TECHM,Yes,21/02/24,19/08/24,25.27%,No
TECHM,Yes,26/02/24,26/08/24,28.68%,No
TECHM,Yes,27/02/24,26/08/24,28.89%,No
TECHM,Yes,28/02/24,26/08/24,29.92%,No
TECHM,Yes,29/02/24,27/08/24,29.90%,No
TECHM,Yes,01/03/24,28/08/24,30.33%,No
TECHM,Yes,04/03/24,02/09/24,31.02%,No
TECHM,Yes,05/03/24,02/09/24,31.80%,No
TECHM,Yes,06/03/24,02/09/24,31.96%,No
TECHM,Yes,07/03/24,03/09/24,30.00%,No
TECHM,Yes,13/03/24,09/09/24,25.94%,No
TECHM,Yes,14/03/24,10/09/24,26.58%,No
TECHM,Yes,15/03/24,11/09/24,27.30%,No
TECHM,Yes,18/03/24,16/09/24,31.97%,No
TECHM,Yes,19/03/24,16/09/24,34.12%,No
TECHM,Yes,20/03/24,16/09/24,32.84%,No
TECHM,Yes,21/03/24,17/09/24,31.14%,No
TECHM,Yes,22/03/24,18/09/24,29.50%,No
TECHM,Yes,26/03/24,23/09/24,30.50%,No
TECHM,Yes,27/03/24,23/09/24,30.56%,No
TECHM,Yes,28/03/24,24/09/24,33.60%,No
TECHM,Yes,01/04/24,30/09/24,29.08%,No
TECHM,Yes,02/04/24,30/09/24,29.89%,No
TECHM,Yes,03/04/24,30/09/24,27.99%,No
TECHM,Yes,04/04/24,01/10/24,29.41%,No
TECHM,Yes,05/04/24,03/10/24,29.32%,No
TECHM,Yes,08/04/24,07/10/24,30.30%,No
TECHM,Yes,09/04/24,07/10/24,31.74%,No
TECHM,Yes,10/04/24,07/10/24,30.19%,No
TECHM,Yes,12/04/24,09/10/24,36.02%,No
TECHM,Yes,15/04/24,14/10/24,41.44%,No
TECHM,Yes,16/04/24,14/10/24,44.16%,No
TECHM,Yes,18/04/24,15/10/24,44.65%,No
TECHM,Yes,19/04/24,16/10/24,41.67%,No
TECHM,Yes,22/04/24,21/10/24,43.43%,No
TECHM,Yes,23/04/24,21/10/24,44.36%,No
TECHM,Yes,24/04/24,21/10/24,46.13%,No
TECHM,Yes,25/04/24,22/10/24,45.17%,No
TECHM,Yes,26/04/24,23/10/24,38.27%,No
TECHM,Yes,29/04/24,28/10/24,34.60%,No
TECHM,Yes,30/04/24,28/10/24,37.25%,No
TECHM,Yes,02/05/24,29/10/24,36.55%,No
TECHM,Yes,03/05/24,30/10/24,37.24%,No
TECHM,Yes,06/05/24,04/11/24,33.39%,No
TECHM,Yes,07/05/24,04/11/24,30.28%,No
TECHM,Yes,08/05/24,04/11/24,30.83%,No
TECHM,Yes,09/05/24,05/11/24,32.21%,No
TECHM,Yes,10/05/24,06/11/24,37.65%,No
TECHM,Yes,13/05/24,11/11/24,38.77%,No
TECHM,Yes,14/05/24,11/11/24,37.30%,No
TECHM,Yes,15/05/24,11/11/24,37.41%,No
TECHM,Yes,16/05/24,12/11/24,32.55%,No
TECHM,Yes,17/05/24,13/11/24,31.91%,No
TECHM,Yes,21/05/24,18/11/24,28.92%,No
TECHM,Yes,22/05/24,18/11/24,28.29%,No
TECHM,Yes,23/05/24,19/11/24,30.59%,No
TECHM,Yes,24/05/24,21/11/24,32.35%,No
TECHM,Yes,27/05/24,25/11/24,33.91%,No
TECHM,Yes,28/05/24,25/11/24,35.39%,No
TECHM,Yes,29/05/24,25/11/24,38.41%,No
TECHM,Yes,30/05/24,26/11/24,44.55%,No
TECHM,Yes,31/05/24,27/11/24,46.97%,No
TECHM,Yes,03/06/24,02/12/24,44.08%,No
TECHM,Yes,04/06/24,02/12/24,44.78%,No
TECHM,Yes,05/06/24,02/12/24,41.63%,No
TECHM,Yes,06/06/24,03/12/24,36.47%,No
TECHM,Yes,07/06/24,04/12/24,31.26%,No
TECHM,Yes,10/06/24,09/12/24,36.31%,No
TECHM,Yes,11/06/24,09/12/24,35.39%,No
TECHM,Yes,12/06/24,09/12/24,33.30%,No
TECHM,Yes,13/06/24,10/12/24,30.48%,No
TECHM,Yes,14/06/24,11/12/24,32.09%,No
TECHM,Yes,18/06/24,16/12/24,33.06%,No
TECHM,Yes,19/06/24,16/12/24,32.11%,No
TECHM,Yes,20/06/24,17/12/24,30.63%,No
TECHM,Yes,21/06/24,18/12/24,30.60%,No
TECHM,Yes,24/06/24,23/12/24,25.55%,No
TCS,Yes,27/07/17,23/01/18,25.63%,No
TCS,Yes,28/07/17,24/01/18,28.44%,No
TCS,Yes,31/07/17,29/01/18,29.03%,No
TCS,Yes,01/08/17,29/01/18,28.52%,No
TCS,Yes,02/08/17,29/01/18,29.97%,No
TCS,Yes,03/08/17,30/01/18,27.29%,No
TCS,Yes,04/09/17,05/03/18,27.09%,No
TCS,Yes,05/09/17,05/03/18,25.65%,No
TCS,Yes,06/09/17,05/03/18,27.25%,No
TCS,Yes,23/10/17,23/04/18,32.39%,No
TCS,Yes,24/10/17,23/04/18,32.87%,No
TCS,Yes,25/10/17,23/04/18,33.47%,No
TCS,Yes,26/10/17,24/04/18,33.67%,No
TCS,Yes,27/10/17,25/04/18,34.60%,No
TCS,Yes,30/10/17,30/04/18,35.33%,No
TCS,Yes,31/10/17,30/04/18,34.93%,No
TCS,Yes,01/11/17,30/04/18,36.02%,No
TCS,Yes,02/11/17,02/05/18,33.58%,No
TCS,Yes,03/11/17,02/05/18,33.89%,No
TCS,Yes,06/11/17,07/05/18,28.64%,No
TCS,Yes,07/11/17,07/05/18,26.53%,No
TCS,Yes,08/11/17,07/05/18,25.38%,No
TCS,Yes,09/11/17,08/05/18,26.05%,No
TCS,Yes,10/11/17,09/05/18,29.12%,No
TCS,Yes,14/11/17,14/05/18,26.78%,No
TCS,Yes,15/11/17,14/05/18,27.22%,No
TCS,Yes,16/11/17,15/05/18,27.09%,No
